;Indivíduo;Resultado;Gerações
2896;[0.7453529411764706, 176.47058823529412, 0.0, 3.0, 3.0, 1.0, 0.001, 1.0, 0.0, 152.7058823529412, 0.0, 0.0, 0.5372549019607843, 1.0, 152.58823529411762, 3.6129032258064515, 0.14163614163614163, 1.0, 0.0, 1.0, 0.16862745098039217, 10.91764705882353, 5.176470588235294, 0.18512941176470588, 0.0011863529411764706, 0.01883164705882353, 0.08509952941176471, 0.7470762463343108, 0.38185043988269796, 0.0, 0.0, 0.0, 0.746031746031746, 0.03809523809523809, 1.0, 120879.12087912088, 0.0, 6.627565982404692, 5.219941348973608, 3.0, 1.1428571428571428, 1.0, 0.0, 2.8571428571428568, 0.0, 0.0, 1.1428571428571428, 0.0, 1.0, 2.2857142857142856, 0.0, 1.0, 2.2857142857142856, 0.0, 1.0, 4.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.5714285714285714, 3.0, 1.0, 1.1428571428571428, 0.0, 1.0, 0.0, 2.8571428571428568, 0.0, 1.0, 1.1428571428571428, 3.0, 0.0];1000000,0;63
2897;[0.46719999999999995, 188.23529411764707, 1.0, 1.0, 1.0, 0.0, 0.001, 1.0, 0.0, 146.3529411764706, 0.0, 0.0, 0.21568627450980393, 1.0, 140.35294117647058, 7.225806451612903, 0.7306471306471306, 1.0, 2.0, 0.0, 0.6784313725490196, 2.9490196078431374, 5.019607843137255, 0.9216470588235294, 0.09294188235294118, 0.07451235294117647, 0.06745423529411765, 0.6689530791788856, 0.7529354838709678, 0.0, 0.0, 1.0, 0.8349206349206348, 0.014285714285714284, 1.0, 59230.769230769234, 1.0, 13.78885630498534, 7.120234604105573, 2.0, 2.2857142857142856, 3.0, 3.0, 1.7142857142857142, 2.0, 1.0, 4.0, 0.0, 1.0, 0.0, 1.0, 3.0, 2.2857142857142856, 2.0, 2.0, 1.7142857142857142, 1.0, 1.0, 2.8571428571428568, 3.0, 3.0, 1.7142857142857142, 3.0, 2.0, 1.7142857142857142, 0.5714285714285714, 2.0, 1.0, 2.8571428571428568, 1.0, 1.0, 0.0, 1.0, 3.0];287222,64845875866;63
2898;[0.7022588235294117, 167.05882352941177, 1.0, 1.0, 2.0, 1.0, 0.334, 0.0, 0.0, 180.23529411764707, 0.0, 0.0, 0.6313725490196078, 1.0, 17.235294117647058, 4.129032258064516, 0.5357753357753358, 1.0, 2.0, 0.0, 0.4, 2.447058823529412, 0.0, 0.8903058823529412, 0.06431729411764706, 0.09411823529411766, 0.021968588235294118, 0.6377038123167155, 0.7529354838709678, 0.0, 0.0, 1.0, 0.9111111111111111, 0.014285714285714284, 1.0, 58498.168498168496, 1.0, 13.52492668621701, 17.800586510263933, 2.0, 3.4285714285714284, 3.0, 2.0, 0.0, 2.0, 2.0, 0.5714285714285714, 0.0, 1.0, 2.2857142857142856, 1.0, 1.0, 2.2857142857142856, 2.0, 2.0, 1.7142857142857142, 3.0, 1.0, 2.8571428571428568, 3.0, 1.0, 0.5714285714285714, 2.0, 3.0, 2.8571428571428568, 0.5714285714285714, 3.0, 0.0, 2.8571428571428568, 1.0, 3.0, 0.0, 0.0, 2.0];91971,10848580676;63
2899;[0.1733764705882353, 160.0, 0.0, 1.0, 0.0, 1.0, 0.001, 1.0, 0.0, 154.82352941176472, 0.0, 1.0, 0.792156862745098, 0.0, 66.17647058823529, 4.64516129032258, 0.2188034188034188, 1.0, 3.0, 1.0, 0.28627450980392155, 13.427450980392157, 0.0392156862745098, 0.7571058823529412, 0.008636588235294118, 0.09725517647058823, 0.014518352941176472, 0.5830175953079179, 0.08498240469208211, 0.0, 1.0, 1.0, 0.6698412698412698, 0.06666666666666667, 1.0, 85494.50549450549, 0.0, 8.914956011730206, 11.30791788856305, 0.0, 1.1428571428571428, 0.0, 0.0, 1.7142857142857142, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 3.4285714285714284, 2.0, 3.0, 4.0, 3.0, 3.0, 2.8571428571428568, 2.0, 3.0, 2.8571428571428568, 2.0, 0.0, 1.1428571428571428, 2.8571428571428568, 0.0, 0.0, 2.8571428571428568, 1.0, 3.0, 2.2857142857142856, 0.0, 0.0];287487,95115722367;64
2900;[0.9529882352941176, 166.47058823529412, 0.0, 1.0, 3.0, 0.0, 0.001, 0.0, 0.0, 168.94117647058823, 0.0, 0.0, 0.5647058823529412, 1.0, 14.941176470588236, 14.451612903225806, 0.6935286935286935, 1.0, 2.0, 1.0, 0.5058823529411764, 13.364705882352942, 5.176470588235294, 0.6513294117647058, 0.06470941176470588, 0.09803941176470589, 0.014126235294117648, 0.7861378299120234, 0.6914134897360703, 0.0, 1.0, 1.0, 0.6253968253968254, 0.08095238095238094, 1.0, 87692.30769230769, 1.0, 13.753665689149562, 4.498533724340176, 0.0, 0.0, 3.0, 1.0, 2.8571428571428568, 3.0, 2.0, 1.1428571428571428, 1.0, 0.0, 2.2857142857142856, 2.0, 1.0, 1.1428571428571428, 3.0, 2.0, 2.2857142857142856, 2.0, 0.0, 2.8571428571428568, 3.0, 3.0, 2.8571428571428568, 2.0, 0.0, 0.0, 2.2857142857142856, 3.0, 2.0, 2.2857142857142856, 3.0, 0.0, 3.4285714285714284, 0.0, 3.0];286942,8609149257;64
2901;[0.4045176470588235, 97.64705882352942, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 192.23529411764707, 0.0, 1.0, 0.403921568627451, 0.0, 161.76470588235293, 15.483870967741936, 0.8796092796092796, 1.0, 3.0, 0.0, 0.9098039215686274, 1.5058823529411764, 1.5686274509803921, 0.6552470588235294, 0.050985294117647066, 0.04706411764705883, 0.011773529411764707, 0.8212932551319648, 0.6962961876832844, 0.0, 0.0, 1.0, 0.8603174603174604, 0.09523809523809523, 0.0, 178534.79853479852, 1.0, 5.483870967741936, 18.891495601173023, 1.0, 2.8571428571428568, 3.0, 3.0, 2.2857142857142856, 3.0, 3.0, 0.0, 3.0, 2.0, 1.1428571428571428, 1.0, 0.0, 0.5714285714285714, 3.0, 0.0, 1.7142857142857142, 2.0, 3.0, 2.8571428571428568, 0.0, 2.0, 4.0, 2.0, 0.0, 0.0, 0.5714285714285714, 1.0, 2.0, 1.7142857142857142, 0.0, 1.0, 2.2857142857142856, 1.0, 2.0];358507,6962105194;64
2902;[0.4789529411764706, 198.82352941176472, 1.0, 1.0, 3.0, 0.0, 1.0, 1.0, 1.0, 52.47058823529412, 1.0, 0.0, 0.30196078431372547, 1.0, 170.94117647058823, 5.67741935483871, 0.764102564102564, 0.0, 2.0, 0.0, 0.4235294117647059, 2.8862745098039215, 7.568627450980392, 0.28698823529411766, 0.05843552941176471, 0.09372611764705882, 0.07725717647058823, 0.9013695014662756, 0.33888269794721404, 1.0, 0.0, 0.0, 0.6063492063492063, 0.19047619047619047, 1.0, 117509.1575091575, 0.0, 18.011730205278592, 5.483870967741936, 2.0, 3.4285714285714284, 3.0, 0.0, 1.7142857142857142, 2.0, 1.0, 2.2857142857142856, 1.0, 1.0, 1.1428571428571428, 3.0, 3.0, 0.5714285714285714, 0.0, 0.0, 1.7142857142857142, 3.0, 1.0, 1.7142857142857142, 1.0, 1.0, 0.0, 0.0, 2.0, 2.8571428571428568, 1.7142857142857142, 2.0, 3.0, 2.2857142857142856, 2.0, 3.0, 2.8571428571428568, 3.0, 0.0];285596,6874990992;64
2903;[0.8511294117647058, 163.52941176470588, 0.0, 0.0, 3.0, 1.0, 0.667, 1.0, 0.0, 180.23529411764707, 0.0, 1.0, 0.06666666666666667, 1.0, 200.0, 6.193548387096774, 0.9540903540903541, 0.0, 3.0, 0.0, 0.49411764705882355, 13.992156862745098, 9.137254901960784, 0.5259647058823529, 0.015302588235294118, 0.09725517647058823, 0.014126235294117648, 0.9111348973607037, 0.7070381231671554, 0.0, 0.0, 1.0, 0.6126984126984126, 0.08095238095238094, 1.0, 92380.95238095238, 1.0, 13.753665689149562, 13.542521994134898, 0.0, 1.1428571428571428, 0.0, 0.0, 0.5714285714285714, 1.0, 1.0, 0.0, 0.0, 0.0, 3.4285714285714284, 3.0, 0.0, 3.4285714285714284, 0.0, 3.0, 4.0, 3.0, 3.0, 2.8571428571428568, 2.0, 3.0, 2.8571428571428568, 3.0, 2.0, 1.1428571428571428, 2.8571428571428568, 0.0, 0.0, 2.8571428571428568, 1.0, 3.0, 2.2857142857142856, 0.0, 1.0];285507,3589672972;64
2904;[0.9529882352941176, 185.29411764705884, 1.0, 1.0, 3.0, 0.0, 0.001, 0.0, 0.0, 191.52941176470588, 0.0, 0.0, 0.5647058823529412, 1.0, 14.941176470588236, 14.451612903225806, 0.19145299145299144, 1.0, 2.0, 1.0, 0.5058823529411764, 13.866666666666667, 5.019607843137255, 0.682670588235294, 0.022752823529411766, 0.04588776470588236, 0.086668, 0.2529472140762463, 0.030296187683284456, 1.0, 0.0, 0.0, 0.6507936507936508, 0.12857142857142856, 0.0, 81208.79120879121, 1.0, 4.428152492668621, 13.27859237536657, 2.0, 0.5714285714285714, 0.0, 3.0, 1.7142857142857142, 0.0, 1.0, 0.5714285714285714, 1.0, 0.0, 4.0, 1.0, 0.0, 3.4285714285714284, 0.0, 2.0, 0.0, 2.0, 3.0, 0.5714285714285714, 0.0, 2.0, 1.7142857142857142, 3.0, 3.0, 0.5714285714285714, 2.2857142857142856, 2.0, 0.0, 2.8571428571428568, 0.0, 2.0, 2.2857142857142856, 0.0, 0.0];276708,8634121075;64
2905;[0.31832941176470586, 105.29411764705883, 1.0, 3.0, 1.0, 0.0, 0.001, 1.0, 0.0, 41.88235294117647, 0.0, 1.0, 0.8627450980392157, 1.0, 90.6470588235294, 8.258064516129032, 0.24957264957264957, 1.0, 1.0, 0.0, 0.14509803921568626, 3.8274509803921566, 6.901960784313726, 0.8863882352941176, 0.036869058823529414, 0.0631409411764706, 0.08588376470588235, 0.1679882697947214, 0.4443489736070381, 0.0, 0.0, 1.0, 0.7587301587301587, 0.07619047619047618, 0.0, 114029.30402930402, 1.0, 18.944281524926687, 8.0, 2.0, 2.8571428571428568, 2.0, 3.0, 0.5714285714285714, 2.0, 1.0, 2.2857142857142856, 3.0, 0.0, 3.4285714285714284, 0.0, 1.0, 0.0, 3.0, 3.0, 1.7142857142857142, 1.0, 0.0, 1.7142857142857142, 2.0, 1.0, 1.1428571428571428, 0.0, 0.0, 2.8571428571428568, 4.0, 3.0, 2.0, 0.5714285714285714, 2.0, 1.0, 2.8571428571428568, 3.0, 1.0];1000000,0;64
2906;[0.17729411764705882, 160.0, 0.0, 1.0, 2.0, 1.0, 0.001, 1.0, 0.0, 128.7058823529412, 0.0, 1.0, 0.7647058823529411, 0.0, 5.0, 4.129032258064516, 0.22026862026862026, 1.0, 3.0, 1.0, 0.00392156862745098, 13.741176470588234, 0.11764705882352941, 0.5063764705882353, 0.02118435294117647, 0.04706411764705883, 0.027066117647058824, 0.5839941348973606, 0.8427771260997067, 0.0, 0.0, 1.0, 0.6698412698412698, 0.06666666666666667, 1.0, 123003.663003663, 0.0, 4.973607038123168, 13.436950146627566, 0.0, 0.5714285714285714, 3.0, 1.0, 4.0, 3.0, 0.0, 1.1428571428571428, 2.0, 2.0, 2.2857142857142856, 2.0, 3.0, 1.1428571428571428, 3.0, 2.0, 2.2857142857142856, 2.0, 0.0, 2.8571428571428568, 3.0, 3.0, 4.0, 2.0, 0.0, 2.2857142857142856, 2.2857142857142856, 3.0, 2.0, 2.2857142857142856, 3.0, 0.0, 3.4285714285714284, 0.0, 3.0];287288,347447112;64
2907;[0.012752941176470588, 54.11764705882353, 1.0, 1.0, 3.0, 1.0, 0.334, 0.0, 1.0, 197.1764705882353, 0.0, 0.0, 0.5764705882352941, 1.0, 44.76470588235294, 4.64516129032258, 0.5123321123321123, 1.0, 2.0, 0.0, 0.39215686274509803, 2.8862745098039215, 0.0784313725490196, 0.8863882352941176, 0.008636588235294118, 0.05961188235294118, 0.02118435294117647, 0.9912111436950146, 0.5722756598240469, 1.0, 0.0, 0.0, 0.9555555555555555, 0.12857142857142856, 1.0, 123699.63369963369, 0.0, 5.043988269794722, 12.521994134897362, 2.0, 1.1428571428571428, 1.0, 0.0, 2.2857142857142856, 3.0, 1.0, 1.1428571428571428, 1.0, 3.0, 4.0, 1.0, 2.0, 2.8571428571428568, 1.0, 1.0, 0.5714285714285714, 1.0, 2.0, 4.0, 0.0, 2.0, 1.7142857142857142, 3.0, 3.0, 1.1428571428571428, 1.7142857142857142, 1.0, 3.0, 2.2857142857142856, 0.0, 1.0, 0.5714285714285714, 2.0, 1.0];286886,8607390309;64
2908;[0.4045176470588235, 138.8235294117647, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 20.705882352941178, 0.0, 0.0, 0.2, 1.0, 61.588235294117645, 14.451612903225806, 0.14725274725274726, 0.0, 3.0, 0.0, 0.6666666666666666, 9.850980392156863, 0.0, 0.6395764705882353, 0.0349084705882353, 0.03608482352941177, 0.023537058823529414, 0.9931642228739003, 0.8369178885630498, 1.0, 0.0, 0.0, 0.9238095238095239, 0.06666666666666667, 1.0, 116923.07692307692, 1.0, 17.184750733137832, 7.736070381231672, 1.0, 3.4285714285714284, 0.0, 1.0, 2.2857142857142856, 3.0, 0.0, 1.7142857142857142, 3.0, 3.0, 1.7142857142857142, 1.0, 0.0, 1.1428571428571428, 3.0, 0.0, 2.2857142857142856, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 2.0, 2.0, 3.4285714285714284, 3.4285714285714284, 0.0, 1.0, 1.1428571428571428, 1.0, 3.0, 1.1428571428571428, 2.0, 0.0];100305,25342185669;64
2909;[0.7022588235294117, 188.23529411764707, 1.0, 1.0, 1.0, 0.0, 0.001, 1.0, 1.0, 56.0, 0.0, 0.0, 0.615686274509804, 1.0, 42.470588235294116, 7.741935483870968, 0.7228327228327228, 1.0, 2.0, 0.0, 0.9294117647058824, 2.9490196078431374, 6.2745098039215685, 0.9843294117647058, 0.09372611764705882, 0.07412023529411765, 0.06667000000000001, 0.6689530791788856, 0.7529354838709678, 0.0, 0.0, 1.0, 0.8349206349206348, 0.014285714285714284, 1.0, 58644.68864468864, 1.0, 4.780058651026393, 7.120234604105573, 2.0, 3.4285714285714284, 3.0, 1.0, 0.5714285714285714, 2.0, 1.0, 4.0, 0.0, 1.0, 2.8571428571428568, 1.0, 3.0, 2.2857142857142856, 2.0, 2.0, 1.7142857142857142, 1.0, 1.0, 2.8571428571428568, 3.0, 0.0, 1.7142857142857142, 3.0, 3.0, 3.4285714285714284, 1.7142857142857142, 1.0, 3.0, 3.4285714285714284, 1.0, 3.0, 0.0, 0.0, 3.0];287515,6331874933;64
2910;[0.7649411764705882, 54.11764705882353, 1.0, 3.0, 3.0, 1.0, 0.334, 0.0, 1.0, 191.52941176470588, 0.0, 0.0, 0.9529411764705882, 1.0, 96.76470588235293, 6.193548387096774, 0.5084249084249084, 1.0, 3.0, 0.0, 0.39215686274509803, 2.635294117647059, 2.588235294117647, 0.8863882352941176, 0.05804341176470589, 0.06118035294117648, 0.020400117647058826, 0.9716803519061583, 0.5722756598240469, 1.0, 0.0, 1.0, 0.9047619047619048, 0.08095238095238094, 1.0, 100109.89010989011, 0.0, 4.885630498533724, 12.521994134897362, 2.0, 2.2857142857142856, 1.0, 0.0, 2.2857142857142856, 1.0, 1.0, 1.1428571428571428, 1.0, 3.0, 4.0, 0.0, 2.0, 3.4285714285714284, 1.0, 1.0, 0.5714285714285714, 0.0, 2.0, 4.0, 0.0, 2.0, 1.1428571428571428, 3.0, 2.0, 1.7142857142857142, 0.5714285714285714, 3.0, 3.0, 2.8571428571428568, 1.0, 1.0, 0.0, 1.0, 3.0];286973,84288090176;64
2911;[0.45152941176470585, 190.58823529411765, 1.0, 1.0, 1.0, 0.0, 0.001, 0.0, 0.0, 194.3529411764706, 0.0, 0.0, 0.5764705882352941, 1.0, 139.58823529411762, 6.193548387096774, 0.7306471306471306, 1.0, 2.0, 0.0, 0.6745098039215687, 2.8862745098039215, 5.0588235294117645, 0.8903058823529412, 0.09254976470588236, 0.07059117647058824, 0.06588576470588235, 0.6699296187683285, 0.8154340175953079, 0.0, 0.0, 1.0, 0.8095238095238095, 0.014285714285714284, 1.0, 58754.57875457875, 1.0, 13.50733137829912, 6.821114369501466, 2.0, 3.4285714285714284, 3.0, 2.0, 0.0, 2.0, 0.0, 0.5714285714285714, 0.0, 1.0, 4.0, 1.0, 1.0, 2.2857142857142856, 2.0, 2.0, 1.7142857142857142, 1.0, 1.0, 2.8571428571428568, 3.0, 3.0, 0.5714285714285714, 3.0, 3.0, 1.7142857142857142, 0.5714285714285714, 3.0, 3.0, 2.8571428571428568, 1.0, 1.0, 0.0, 1.0, 1.0];287222,36234734126;64
2912;[0.45152941176470585, 131.76470588235293, 0.0, 1.0, 3.0, 0.0, 1.0, 0.0, 1.0, 187.29411764705884, 0.0, 0.0, 0.7176470588235294, 0.0, 21.058823529411764, 12.387096774193548, 0.7941391941391941, 1.0, 3.0, 1.0, 0.2588235294117647, 4.580392156862745, 7.96078431372549, 0.7571058823529412, 0.09098129411764706, 0.0415744705882353, 0.016086823529411765, 0.29982111436950143, 0.18263636363636362, 1.0, 0.0, 0.0, 0.9555555555555555, 0.0619047619047619, 1.0, 80146.52014652014, 1.0, 5.255131964809385, 17.94134897360704, 0.0, 1.1428571428571428, 2.0, 0.0, 0.0, 1.0, 2.0, 1.7142857142857142, 1.0, 2.0, 1.1428571428571428, 0.0, 2.0, 1.7142857142857142, 3.0, 1.0, 0.5714285714285714, 0.0, 2.0, 1.7142857142857142, 2.0, 3.0, 3.4285714285714284, 1.0, 3.0, 2.8571428571428568, 0.0, 1.0, 2.0, 2.2857142857142856, 3.0, 0.0, 2.8571428571428568, 3.0, 1.0];287168,00659594114;64
2913;[0.9373176470588235, 142.3529411764706, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 142.11764705882354, 0.0, 0.0, 0.9490196078431372, 1.0, 17.235294117647058, 10.32258064516129, 0.06715506715506715, 1.0, 2.0, 0.0, 0.7372549019607844, 6.086274509803921, 3.607843137254902, 0.49070588235294116, 0.06667000000000001, 0.07647294117647059, 0.05843552941176471, 0.3291173020527859, 0.577158357771261, 1.0, 0.0, 1.0, 0.638095238095238, 0.2523809523809524, 1.0, 123736.26373626373, 0.0, 6.2756598240469215, 12.53958944281525, 1.0, 1.1428571428571428, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 1.0, 3.0, 1.7142857142857142, 1.0, 2.0, 1.7142857142857142, 0.0, 2.0, 1.7142857142857142, 3.0, 3.0, 1.7142857142857142, 3.0, 1.0, 0.0, 0.0, 0.0, 2.8571428571428568, 1.7142857142857142, 2.0, 3.0, 0.5714285714285714, 3.0, 1.0, 0.5714285714285714, 3.0, 2.0];286384,7276979603;64
2914;[0.8001999999999999, 54.11764705882353, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 180.23529411764707, 1.0, 0.0, 0.5843137254901961, 1.0, 38.647058823529406, 4.129032258064516, 0.013186813186813187, 1.0, 2.0, 0.0, 0.40784313725490196, 2.8862745098039215, 0.6274509803921569, 0.8942235294117646, 0.01883164705882353, 0.0498089411764706, 0.0015784705882352942, 0.3213049853372434, 0.7421935483870967, 0.0, 1.0, 0.0, 0.6190476190476191, 0.1476190476190476, 1.0, 188131.86813186813, 1.0, 3.0205278592375366, 14.967741935483872, 0.0, 0.0, 2.0, 3.0, 3.4285714285714284, 3.0, 3.0, 0.5714285714285714, 3.0, 2.0, 0.5714285714285714, 1.0, 0.0, 2.8571428571428568, 3.0, 3.0, 1.7142857142857142, 2.0, 3.0, 2.2857142857142856, 2.0, 3.0, 1.7142857142857142, 3.0, 0.0, 0.0, 0.5714285714285714, 1.0, 2.0, 1.1428571428571428, 3.0, 2.0, 2.2857142857142856, 1.0, 2.0];286488,179723874;64
2915;[0.47503529411764706, 170.0, 1.0, 1.0, 3.0, 0.0, 0.001, 0.0, 0.0, 135.05882352941177, 0.0, 0.0, 0.6392156862745098, 0.0, 145.70588235294116, 6.193548387096774, 0.5582417582417583, 0.0, 3.0, 0.0, 0.43137254901960786, 9.913725490196079, 6.431372549019608, 0.9020588235294117, 0.03804541176470589, 0.07372811764705882, 0.09882364705882353, 0.7939501466275659, 0.0068592375366568915, 1.0, 1.0, 1.0, 0.9111111111111111, 0.16666666666666666, 1.0, 133333.3333333333, 1.0, 13.50733137829912, 8.86217008797654, 2.0, 1.7142857142857142, 2.0, 3.0, 0.0, 2.0, 1.0, 1.7142857142857142, 1.0, 1.0, 2.2857142857142856, 3.0, 0.0, 2.2857142857142856, 2.0, 2.0, 1.7142857142857142, 1.0, 0.0, 4.0, 3.0, 1.0, 0.0, 2.0, 2.0, 1.7142857142857142, 0.5714285714285714, 3.0, 0.0, 2.8571428571428568, 1.0, 1.0, 0.0, 2.0, 2.0];286016,1819572188;64
2916;[0.40059999999999996, 138.8235294117647, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 156.23529411764707, 0.0, 0.0, 0.07058823529411765, 1.0, 8.823529411764707, 11.870967741935484, 0.8818070818070818, 1.0, 2.0, 1.0, 0.25098039215686274, 4.768627450980392, 2.627450980392157, 0.7649411764705882, 0.093334, 0.041966588235294124, 0.016086823529411765, 0.307633431085044, 0.915041055718475, 0.0, 0.0, 1.0, 0.9682539682539683, 0.1476190476190476, 1.0, 59926.73992673993, 0.0, 5.1143695014662764, 5.55425219941349, 1.0, 1.1428571428571428, 0.0, 0.0, 0.0, 3.0, 1.0, 1.7142857142857142, 0.0, 3.0, 1.7142857142857142, 1.0, 2.0, 1.7142857142857142, 3.0, 3.0, 0.0, 1.0, 2.0, 1.7142857142857142, 3.0, 3.0, 3.4285714285714284, 1.0, 2.0, 0.5714285714285714, 2.2857142857142856, 0.0, 3.0, 4.0, 3.0, 1.0, 2.8571428571428568, 3.0, 1.0];286471,64677547256;64
2917;[0.8903058823529412, 176.47058823529412, 0.0, 0.0, 1.0, 0.0, 0.667, 0.0, 0.0, 22.11764705882353, 0.0, 0.0, 0.2, 1.0, 57.0, 14.451612903225806, 0.7098901098901099, 0.0, 3.0, 0.0, 0.9176470588235294, 3.9529411764705884, 0.0, 0.5142117647058824, 0.041966588235294124, 0.03608482352941177, 0.020400117647058826, 0.9931642228739003, 0.8291055718475073, 1.0, 0.0, 0.0, 0.9174603174603174, 0.18095238095238095, 1.0, 108388.27838827838, 0.0, 10.146627565982406, 8.404692082111438, 1.0, 3.4285714285714284, 3.0, 3.0, 2.2857142857142856, 3.0, 1.0, 0.0, 2.0, 3.0, 1.7142857142857142, 1.0, 2.0, 2.8571428571428568, 3.0, 1.0, 1.7142857142857142, 2.0, 3.0, 2.8571428571428568, 0.0, 2.0, 1.7142857142857142, 3.0, 2.0, 4.0, 0.5714285714285714, 0.0, 2.0, 4.0, 0.0, 0.0, 2.8571428571428568, 1.0, 2.0];98068,91890824676;64
2918;[0.4045176470588235, 130.58823529411765, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 51.76470588235294, 0.0, 0.0, 0.9490196078431372, 1.0, 42.470588235294116, 10.32258064516129, 0.5672771672771673, 1.0, 2.0, 0.0, 0.7411764705882353, 6.086274509803921, 3.607843137254902, 0.49070588235294116, 0.06667000000000001, 0.07647294117647059, 0.05843552941176471, 0.360366568914956, 0.5752052785923754, 1.0, 1.0, 0.0, 0.638095238095238, 0.2523809523809524, 1.0, 118461.53846153845, 0.0, 6.2756598240469215, 12.53958944281525, 1.0, 1.1428571428571428, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 1.0, 2.0, 1.7142857142857142, 1.0, 2.0, 1.7142857142857142, 2.0, 2.0, 1.7142857142857142, 3.0, 3.0, 1.1428571428571428, 2.0, 1.0, 0.0, 0.0, 3.0, 2.8571428571428568, 1.7142857142857142, 2.0, 3.0, 0.5714285714285714, 2.0, 1.0, 0.5714285714285714, 3.0, 2.0];286310,4704284835;64
2919;[0.5847294117647058, 172.3529411764706, 1.0, 2.0, 3.0, 1.0, 0.001, 1.0, 1.0, 90.58823529411765, 0.0, 1.0, 0.19215686274509802, 1.0, 149.52941176470588, 5.161290322580645, 0.8310134310134311, 0.0, 3.0, 0.0, 0.48627450980392156, 1.9450980392156862, 6.9411764705882355, 0.549470588235294, 0.06706211764705883, 0.042358705882352944, 0.019223764705882353, 0.7539120234604105, 0.7939501466275659, 0.0, 0.0, 1.0, 0.7523809523809524, 0.10952380952380951, 1.0, 88827.83882783883, 0.0, 3.548387096774194, 12.803519061583579, 1.0, 2.8571428571428568, 1.0, 3.0, 2.2857142857142856, 0.0, 1.0, 0.0, 3.0, 2.0, 3.4285714285714284, 0.0, 2.0, 4.0, 2.0, 0.0, 0.5714285714285714, 3.0, 3.0, 1.1428571428571428, 0.0, 2.0, 4.0, 1.0, 3.0, 1.7142857142857142, 2.8571428571428568, 0.0, 2.0, 4.0, 1.0, 0.0, 1.1428571428571428, 0.0, 0.0];286108,84260245523;64
2920;[0.40059999999999996, 110.58823529411765, 0.0, 3.0, 2.0, 1.0, 0.001, 0.0, 1.0, 156.94117647058823, 0.0, 0.0, 0.14901960784313725, 1.0, 130.41176470588235, 11.35483870967742, 0.7594627594627594, 1.0, 0.0, 0.0, 0.7137254901960784, 8.972549019607843, 4.9411764705882355, 0.4045176470588235, 0.0917655294117647, 0.06510152941176471, 0.010989294117647059, 0.15236363636363637, 0.6865307917888562, 1.0, 0.0, 0.0, 0.8539682539682539, 0.09047619047619047, 1.0, 97619.04761904762, 1.0, 5.835777126099707, 4.32258064516129, 2.0, 0.5714285714285714, 2.0, 3.0, 0.5714285714285714, 0.0, 1.0, 1.7142857142857142, 1.0, 1.0, 4.0, 1.0, 0.0, 3.4285714285714284, 1.0, 3.0, 0.0, 2.0, 3.0, 2.8571428571428568, 0.0, 2.0, 0.0, 1.0, 3.0, 0.5714285714285714, 2.2857142857142856, 2.0, 1.0, 2.2857142857142856, 1.0, 2.0, 0.0, 1.0, 0.0];286445,88464373257;64
2921;[0.9373176470588235, 143.52941176470588, 0.0, 1.0, 3.0, 0.0, 0.334, 0.0, 1.0, 187.29411764705884, 0.0, 1.0, 0.21568627450980393, 0.0, 21.058823529411764, 12.387096774193548, 0.7863247863247863, 1.0, 3.0, 1.0, 0.3803921568627451, 5.584313725490196, 2.941176470588235, 0.7649411764705882, 0.09098129411764706, 0.0415744705882353, 0.012949882352941177, 0.29982111436950143, 0.18263636363636362, 1.0, 0.0, 0.0, 0.9555555555555555, 0.07142857142857142, 1.0, 80146.52014652014, 1.0, 5.255131964809385, 17.94134897360704, 0.0, 1.1428571428571428, 2.0, 0.0, 0.0, 0.0, 1.0, 1.7142857142857142, 1.0, 2.0, 1.1428571428571428, 0.0, 2.0, 1.7142857142857142, 2.0, 1.0, 0.5714285714285714, 0.0, 2.0, 1.7142857142857142, 2.0, 2.0, 3.4285714285714284, 1.0, 2.0, 2.8571428571428568, 0.0, 1.0, 2.0, 2.2857142857142856, 1.0, 0.0, 2.2857142857142856, 3.0, 1.0];287044,397320624;64
